date,1-year-treasury-rate-yield-chart_monthly_value,10-year-treasury-bond-rate-yield-chart_monthly_value,30-year-fixed-mortgage-rate-chart_monthly_value,30-year-treasury-bond-rate-yield-chart_monthly_value,5-year-treasury-bond-rate-yield-chart_monthly_value,capacity-utilization-rate-historical-chart_monthly_value,debt-to-gdp-ratio-historical-chart_monthly_value,fed-funds-rate-historical-chart_monthly_value,historical-inflation-rate-by-year_monthly_expanded_value,industrial-production-historical-chart_monthly_value,national-debt-growth-by-year_monthly_expanded_value,retail-sales-historical-chart_monthly_value,united-states-economic-growth-rate_quarterly_expanded_value,us-national-unemployment-rate_monthly_value
1997-12,5.5249999999999995,5.808636363636364,6.99,5.99,5.773181818181818,84.594,62.77,5.504838709677419,1.7,83.97,3.37,142881.0,3.44,4.7
1998-01,5.2445,5.5445,7.12,5.811,5.4159999999999995,84.419,62.51,5.55741935483871,1.61,84.347,2.03,142955.0,4.0,4.6
1998-02,5.308421052631579,5.574736842105263,7.09,5.8910526315789475,5.4926315789473685,84.008,62.51,5.505714285714285,1.61,84.487,2.03,143015.0,4.0,4.6
1998-03,5.389545454545455,5.647272727272727,7.08,5.948181818181819,5.611818181818181,83.496,62.51,5.493548387096775,1.61,84.521,2.03,143878.0,4.0,4.7
1998-04,5.379047619047619,5.637619047619047,7.15,5.923809523809524,5.6119047619047615,83.263,61.852,5.445333333333334,1.61,84.828,2.03,145491.0,3.7,4.3
1998-05,5.4399999999999995,5.6525,7.07,5.9265,5.628,83.264,61.852,5.488709677419355,1.61,85.36,2.03,145803.0,3.7,4.4
1998-06,5.408636363636364,5.496363636363636,6.96,5.703636363636364,5.524090909090909,82.267,61.852,5.558666666666666,1.61,84.847,2.03,146788.0,3.7,4.5
1998-07,5.358181818181818,5.461363636363637,6.97,5.676818181818182,5.461363636363637,81.478,60.587,5.5358064516129035,1.61,84.506,2.03,145472.0,5.01,4.5
1998-08,5.205238095238095,5.341904761904762,6.92,5.54047619047619,5.274761904761904,82.713,60.587,5.546774193548386,1.61,86.246,2.03,144663.0,5.01,4.5
1998-09,4.7109523809523814,4.806666666666667,6.64,5.204761904761905,4.623809523809524,82.219,60.587,5.511666666666667,1.61,86.171,2.03,145902.0,5.01,4.6
1998-10,4.121428571428571,4.529999999999999,6.83,5.01047619047619,4.184285714285714,82.383,60.407,5.070967741935483,1.61,86.767,2.03,147986.0,6.46,4.5
1998-11,4.525263157894737,4.827368421052632,6.78,5.248421052631579,4.537368421052631,81.922,60.407,4.826,1.61,86.693,2.03,148867.0,6.46,4.4
1998-12,4.518636363636364,4.645,6.83,5.059090909090909,4.449999999999999,81.896,60.407,4.683548387096774,1.61,87.063,2.03,149957.0,6.46,4.4
1999-01,4.5142105263157895,4.722105263157895,6.74,5.157894736842105,4.600526315789473,81.875,60.049,4.6325806451612905,2.68,87.425,2.88,149889.0,3.79,4.3
1999-02,4.7026315789473685,4.998947368421053,6.89,5.365263157894737,4.914736842105263,81.992,60.049,4.764642857142857,2.68,87.926,2.88,151500.0,3.79,4.4
1999-03,4.781304347826087,5.232608695652174,6.98,5.5804347826086955,5.140434782608696,81.826,60.049,4.809354838709678,2.68,88.11,2.88,152104.0,3.79,4.2
