Macrotrends Data Download

Capacity Utilization Rate - 50 Year Historical Chart

DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.



ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


date, value
1982-01-01,74.945
1982-02-01,76.316
1982-03-01,75.644
1982-04-01,74.814
1982-05-01,74.178
1982-06-01,73.880
1982-07-01,73.512
1982-08-01,72.771
1982-09-01,72.501
1982-10-01,71.746
1982-11-01,71.459
1982-12-01,70.905
1983-01-01,72.184
1983-02-01,71.726
1983-03-01,72.297
1983-04-01,73.179
1983-05-01,73.627
1983-06-01,74.048
1983-07-01,75.129
1983-08-01,76.000
1983-09-01,77.064
1983-10-01,77.614
1983-11-01,77.896
1983-12-01,78.202
1984-01-01,79.675
1984-02-01,79.936
1984-03-01,80.202
1984-04-01,80.547
1984-05-01,80.838
1984-06-01,80.965
1984-07-01,81.034
1984-08-01,80.959
1984-09-01,80.544
1984-10-01,80.331
1984-11-01,80.406
1984-12-01,80.252
1985-01-01,79.995
1985-02-01,80.035
1985-03-01,79.950
1985-04-01,79.582
1985-05-01,79.511
1985-06-01,79.274
1985-07-01,78.682
1985-08-01,78.766
1985-09-01,78.893
1985-10-01,78.469
1985-11-01,78.593
1985-12-01,79.258
1986-01-01,79.547
1986-02-01,78.899
1986-03-01,78.237
1986-04-01,78.243
1986-05-01,78.314
1986-06-01,77.936
1986-07-01,78.335
1986-08-01,78.126
1986-09-01,78.252
1986-10-01,78.491
1986-11-01,78.695
1986-12-01,79.345
1987-01-01,78.917
1987-02-01,79.840
1987-03-01,79.799
1987-04-01,80.161
1987-05-01,80.509
1987-06-01,80.783
1987-07-01,81.172
1987-08-01,81.632
1987-09-01,81.800
1987-10-01,82.773
1987-11-01,83.078
1987-12-01,83.445
1988-01-01,83.342
1988-02-01,83.696
1988-03-01,83.823
1988-04-01,84.267
1988-05-01,84.078
1988-06-01,84.273
1988-07-01,84.257
1988-08-01,84.649
1988-09-01,84.332
1988-10-01,84.643
1988-11-01,84.784
1988-12-01,85.064
1989-01-01,85.226
1989-02-01,84.731
1989-03-01,84.814
1989-04-01,84.637
1989-05-01,84.007
1989-06-01,83.821
1989-07-01,82.829
1989-08-01,83.455
1989-09-01,82.974
1989-10-01,82.683
1989-11-01,82.757
1989-12-01,83.032
1990-01-01,82.393
1990-02-01,82.955
1990-03-01,83.171
1990-04-01,82.817
1990-05-01,82.887
1990-06-01,82.997
1990-07-01,82.719
1990-08-01,82.887
1990-09-01,82.773
1990-10-01,82.151
1990-11-01,81.026
1990-12-01,80.364
1991-01-01,80.002
1991-02-01,79.340
1991-03-01,78.819
1991-04-01,78.955
1991-05-01,79.671
1991-06-01,80.229
1991-07-01,80.363
1991-08-01,80.291
1991-09-01,80.867
1991-10-01,80.683
1991-11-01,80.467
1991-12-01,79.994
1992-01-01,79.430
1992-02-01,79.836
1992-03-01,80.339
1992-04-01,80.782
1992-05-01,80.869
1992-06-01,80.735
1992-07-01,81.279
1992-08-01,80.654
1992-09-01,80.738
1992-10-01,81.126
1992-11-01,81.297
1992-12-01,81.280
1993-01-01,81.463
1993-02-01,81.716
1993-03-01,81.511
1993-04-01,81.624
1993-05-01,81.181
1993-06-01,81.256
1993-07-01,81.332
1993-08-01,81.130
1993-09-01,81.411
1993-10-01,81.869
1993-11-01,82.100
1993-12-01,82.392
1994-01-01,82.472
1994-02-01,82.336
1994-03-01,82.947
1994-04-01,83.213
1994-05-01,83.366
1994-06-01,83.661
1994-07-01,83.507
1994-08-01,83.792
1994-09-01,83.782
1994-10-01,84.180
1994-11-01,84.466
1994-12-01,84.999
1995-01-01,84.887
1995-02-01,84.481
1995-03-01,84.317
1995-04-01,83.884
1995-05-01,83.971
1995-06-01,83.938
1995-07-01,83.267
1995-08-01,84.034
1995-09-01,84.034
1995-10-01,83.558
1995-11-01,83.404
1995-12-01,83.330
1996-01-01,82.510
1996-02-01,83.315
1996-03-01,82.808
1996-04-01,83.254
1996-05-01,83.487
1996-06-01,83.719
1996-07-01,83.333
1996-08-01,83.366
1996-09-01,83.515
1996-10-01,83.112
1996-11-01,83.446
1996-12-01,83.569
1997-01-01,83.320
1997-02-01,83.890
1997-03-01,83.990
1997-04-01,83.633
1997-05-01,83.657
1997-06-01,83.590
1997-07-01,83.816
1997-08-01,84.158
1997-09-01,84.427
1997-10-01,84.634
1997-11-01,84.763
1997-12-01,84.594
1998-01-01,84.419
1998-02-01,84.008
1998-03-01,83.496
1998-04-01,83.263
1998-05-01,83.264
1998-06-01,82.267
1998-07-01,81.478
1998-08-01,82.713
1998-09-01,82.219
1998-10-01,82.383
1998-11-01,81.922
1998-12-01,81.896
1999-01-01,81.875
1999-02-01,81.992
1999-03-01,81.826
1999-04-01,81.689
1999-05-01,81.872
1999-06-01,81.519
1999-07-01,81.693
1999-08-01,81.761
1999-09-01,81.125
1999-10-01,81.886
1999-11-01,82.025
1999-12-01,82.384
2000-01-01,82.053
2000-02-01,82.073
2000-03-01,82.105
2000-04-01,82.339
2000-05-01,82.306
2000-06-01,82.080
2000-07-01,81.655
2000-08-01,81.170
2000-09-01,81.223
2000-10-01,80.682
2000-11-01,80.423
2000-12-01,79.899
2001-01-01,79.210
2001-02-01,78.428
2001-03-01,77.988
2001-04-01,77.501
2001-05-01,76.852
2001-06-01,76.209
2001-07-01,75.563
2001-08-01,75.289
2001-09-01,74.720
2001-10-01,74.331
2001-11-01,73.754
2001-12-01,73.595
2002-01-01,73.986
2002-02-01,73.874
2002-03-01,74.346
2002-04-01,74.631
2002-05-01,74.897
2002-06-01,75.469
2002-07-01,75.426
2002-08-01,75.318
2002-09-01,75.399
2002-10-01,75.212
2002-11-01,75.643
2002-12-01,75.262
2003-01-01,75.915
2003-02-01,76.026
2003-03-01,75.830
2003-04-01,75.380
2003-05-01,75.393
2003-06-01,75.521
2003-07-01,75.935
2003-08-01,75.771
2003-09-01,76.285
2003-10-01,76.394
2003-11-01,76.922
2003-12-01,76.998
2004-01-01,77.139
2004-02-01,77.621
2004-03-01,77.328
2004-04-01,77.657
2004-05-01,78.228
2004-06-01,77.642
2004-07-01,78.216
2004-08-01,78.287
2004-09-01,78.362
2004-10-01,79.033
2004-11-01,79.192
2004-12-01,79.763
2005-01-01,79.998
2005-02-01,80.514
2005-03-01,80.319
2005-04-01,80.390
2005-05-01,80.387
2005-06-01,80.613
2005-07-01,80.263
2005-08-01,80.420
2005-09-01,78.758
2005-10-01,79.598
2005-11-01,80.364
2005-12-01,80.628
2006-01-01,80.665
2006-02-01,80.580
2006-03-01,80.655
2006-04-01,80.782
2006-05-01,80.662
2006-06-01,80.782
2006-07-01,80.574
2006-08-01,80.753
2006-09-01,80.414
2006-10-01,80.148
2006-11-01,79.916
2006-12-01,80.541
2007-01-01,80.037
2007-02-01,80.625
2007-03-01,80.595
2007-04-01,80.974
2007-05-01,80.871
2007-06-01,80.755
2007-07-01,80.558
2007-08-01,80.651
2007-09-01,80.804
2007-10-01,80.546
2007-11-01,81.016
2007-12-01,81.031
2008-01-01,80.961
2008-02-01,80.691
2008-03-01,80.452
2008-04-01,79.967
2008-05-01,79.540
2008-06-01,79.376
2008-07-01,79.028
2008-08-01,77.746
2008-09-01,74.285
2008-10-01,74.937
2008-11-01,73.862
2008-12-01,71.687
2009-01-01,69.811
2009-02-01,69.306
2009-03-01,68.139
2009-04-01,67.529
2009-05-01,66.804
2009-06-01,66.567
2009-07-01,67.342
2009-08-01,68.100
2009-09-01,68.730
2009-10-01,68.959
2009-11-01,69.348
2009-12-01,69.716
2010-01-01,70.610
2010-02-01,71.002
2010-03-01,71.657
2010-04-01,72.077
2010-05-01,73.222
2010-06-01,73.547
2010-07-01,73.965
2010-08-01,74.365
2010-09-01,74.676
2010-10-01,74.563
2010-11-01,74.686
2010-12-01,75.462
2011-01-01,75.338
2011-02-01,75.048
2011-03-01,75.825
2011-04-01,75.535
2011-05-01,75.596
2011-06-01,75.730
2011-07-01,76.028
2011-08-01,76.417
2011-09-01,76.260
2011-10-01,76.660
2011-11-01,76.540
2011-12-01,76.775
2012-01-01,77.102
2012-02-01,77.194
2012-03-01,76.647
2012-04-01,77.060
2012-05-01,77.080
2012-06-01,76.932
2012-07-01,76.983
2012-08-01,76.532
2012-09-01,76.352
2012-10-01,76.484
2012-11-01,76.681
2012-12-01,76.764
2013-01-01,76.654
2013-02-01,76.934
2013-03-01,77.167
2013-04-01,76.998
2013-05-01,76.990
2013-06-01,77.027
2013-07-01,76.731
2013-08-01,77.122
2013-09-01,77.478
2013-10-01,77.340
2013-11-01,77.480
2013-12-01,77.593
2014-01-01,77.254
2014-02-01,77.795
2014-03-01,78.507
2014-04-01,78.497
2014-05-01,78.749
2014-06-01,78.951
2014-07-01,79.090
2014-08-01,78.862
2014-09-01,79.027
2014-10-01,78.958
2014-11-01,79.374
2014-12-01,79.305
2015-01-01,78.641
2015-02-01,78.109
2015-03-01,77.811
2015-04-01,77.342
2015-05-01,76.961
2015-06-01,76.723
2015-07-01,77.224
2015-08-01,77.052
2015-09-01,76.852
2015-10-01,76.511
2015-11-01,75.930
2015-12-01,75.534
2016-01-01,75.956
2016-02-01,75.559
2016-03-01,74.973
2016-04-01,75.187
2016-05-01,74.995
2016-06-01,75.330
2016-07-01,75.427
2016-08-01,75.318
2016-09-01,75.216
2016-10-01,75.259
2016-11-01,74.931
2016-12-01,75.388
2017-01-01,75.262
2017-02-01,75.038
2017-03-01,75.567
2017-04-01,76.356
2017-05-01,76.472
2017-06-01,76.669
2017-07-01,76.608
2017-08-01,76.339
2017-09-01,76.494
2017-10-01,77.540
2017-11-01,77.763
2017-12-01,77.962
2018-01-01,77.997
2018-02-01,78.330
2018-03-01,78.815
2018-04-01,79.739
2018-05-01,79.018
2018-06-01,79.622
2018-07-01,79.773
2018-08-01,80.307
2018-09-01,80.264
2018-10-01,80.130
2018-11-01,80.012
2018-12-01,79.885
2019-01-01,79.359
2019-02-01,78.945
2019-03-01,78.940
2019-04-01,78.469
2019-05-01,78.538
2019-06-01,78.469
2019-07-01,78.086
2019-08-01,78.538
2019-09-01,78.203
2019-10-01,77.514
2019-11-01,77.688
2019-12-01,77.374
2020-01-01,76.977
2020-02-01,77.253
2020-03-01,74.333
2020-04-01,64.530
2020-05-01,65.599
2020-06-01,69.764
2020-07-01,72.493
2020-08-01,73.257
2020-09-01,73.530
2020-10-01,74.114
2020-11-01,74.593
2020-12-01,75.617
2021-01-01,76.414
2021-02-01,73.941
2021-03-01,76.250
2021-04-01,76.538
2021-05-01,77.370
2021-06-01,77.797
2021-07-01,78.406
2021-08-01,78.518
2021-09-01,77.768
2021-10-01,78.806
2021-11-01,79.549
2021-12-01,79.324
2022-01-01,79.432
2022-02-01,79.925
2022-03-01,80.516
2022-04-01,80.711
2022-05-01,80.628
2022-06-01,80.474
2022-07-01,80.732
2022-08-01,80.712
2022-09-01,80.837
2022-10-01,80.638
2022-11-01,80.263
2022-12-01,78.920
2023-01-01,79.637
2023-02-01,79.545
2023-03-01,79.499
2023-04-01,79.768
2023-05-01,79.374
2023-06-01,78.614
2023-07-01,79.303
